,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,theme_22,theme_23,theme_24,theme_25,theme_26,list_cell_codes
6177,0.0,0.7150532260798611,0.6834606671002327,0.0,0.04309774419120351,0.0,0.5377054988380079,0.0,0.0,0.0,0.0,0.0,0.0,1.8259144863201695,0.0,0.0,1.9204834780201903,0.0,1.574808178679931,0.0,0.8189081487917413,0.4508702808366165,0.5802610564438815,0.1801587404725893,0.663530556114771,2.0530194139384066,5.0
6178,0.0,0.0,0.0,0.8361400295463898,0.17495506349209522,0.0,0.0,0.38694913229644134,0.0,0.0,0.0,0.7891069600456689,0.08473531929805882,1.1778102665718275,0.390549213478462,1.7287178785636548,0.0,0.0,0.2760588066360232,0.3859106940874287,0.0,0.07782471822402309,0.0322586824063093,1.0359505574581316,0.0,0.0,0.0
6179,0.0,1.7901778320438027,3.4036841221655094,0.6793754713982196,1.8609730686904644,1.419005744115556,0.0799787518133651,0.0,0.0,0.0,1.0529755585735954,0.0,0.6438343624830041,1.420498825290159,0.0,0.0,0.0,0.0,0.0,0.0,1.4099571750162663,0.23863250885256387,0.3351701964508,0.0,1.206611922758984,0.0,6.0
6180,0.0,0.8405457142038586,0.26701503532157417,0.0,0.1122333611208614,0.0,0.21167724868177806,0.0,0.15335705100676608,0.0,0.0,0.02055134613220931,0.28175179214425844,1.7697748280698606,0.0,0.0,1.8251756186177617,0.0,0.753001661469005,0.0,1.0691896149195335,0.0,1.4568001847594731,1.1946489013730062,0.0,0.0,2.0
6181,0.0,1.1030568433317807,1.8014194617870511,0.0,0.0,0.0,0.4609635037688408,0.0,0.0,0.0,0.11855838227304612,0.0,0.0,1.1014225649897527,0.0,0.0,0.8779353590951381,2.104166929712837,0.11418138896648879,0.0,0.6313853860024976,0.12075690530236152,0.12728908295180474,0.0,1.595189179984849,2.9517811653021697,5.0
6182,2.3547019698659692,0.0,1.358199369486528,0.0,0.4031234589427554,0.0,0.0,0.06652348288038319,0.15502211169246258,0.12948641778866377,0.44116400994495975,0.020295607434527442,0.18779242331976528,0.0,3.418743052482857,0.0,0.47338929936599355,0.0,0.12515486913277069,0.23929792982348239,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6183,2.9301658819744123,3.5085311140256725,0.4311045454781819,0.4531744166121222,1.156795961940027,0.0,0.0,0.0,0.0,0.0,0.0,0.42155886176998997,0.49826023814756537,0.0,0.0,0.0,0.0,0.0,0.26318825576093663,0.4826066634425699,1.296112073164164,0.669414858118896,0.8418092276752481,0.8274046125301175,0.0,0.0,3.0
6184,0.0,0.0,0.0,1.0011866371013916,0.0,0.3840548034347605,0.0,0.058512870384826186,0.3259489231862964,0.6053219299436309,0.0,0.0,0.18134881009474332,0.9457146555199039,0.2502575964738005,1.5185237905394087,0.0,0.5003805824040305,0.0,0.40620189382598293,0.0,0.0,0.0,0.9599434241036733,0.7971716375060167,0.0,0.0
6185,0.0,0.772634333172791,1.202325117570049,0.0,1.4117394708345568,0.0,0.5894967161653807,0.0,0.0,0.0,3.08883300370762,0.0,0.0,1.3425230527177519,0.0,0.0,0.0611079453923467,0.0,0.20848357637837714,0.0,1.5178933810294934,0.2239348275038151,0.93569771383776,0.0,0.4007679000163783,1.8172714723581052,5.0
6186,0.0,0.13942077251541762,0.0,0.0,0.0,0.0,0.09095702975878697,0.0,0.1289547857892509,0.0,0.38127257243314994,0.0,1.1057910879666608,1.2522984172103333,0.0,1.109831431229943,0.6351418951077241,1.0861641547774306,1.0244617393175748,0.0,0.188228674473888,0.0,0.45167227608387595,0.0,0.18248232788949156,0.0,2.0
6187,0.0,1.7310206588665977,2.9993966687571945,0.0,0.0,0.0,0.0,0.7454012562628965,0.14790110763323538,1.4540925603919732,0.0,0.0,0.0,1.5569135299281898,0.0,0.0,0.7251137873611403,1.6892121438171133,0.5961015577409419,0.09664700982118009,0.0,0.0,0.0,1.046387501765364,0.8705643826571221,2.4372495815264723,5.0
6188,0.0,0.0,0.0,1.4360625025339298,0.0,0.8062435708021302,0.0,0.0,0.0,0.03325084396115927,0.0,0.0,0.0,0.9526727676890437,0.4150422377752029,1.5027430614530521,0.0,0.0977820283605265,0.0,0.07306843813929959,0.3695179353724628,0.3509678508403685,0.0,1.0471911799029283,0.6202371801809728,0.27167044695980536,0.0
6189,0.0,0.6032063478588608,0.16726604711404205,0.0,1.1625666110084556,0.0,0.4991963452360938,0.0,0.0,0.0,0.17601298419097314,0.46511809012212574,0.0,2.0255526872563006,0.0,0.0,0.9576515315327073,0.0,1.3744444904737045,0.0,0.5542901058891033,0.7085850474065173,0.37730342446304327,0.0,0.0,2.8101479048116875,5.0
6190,1.816696108784851,0.2079389055843013,0.0,1.0884366685760336,4.521296535018912,0.5260643834692635,22.99037066156587,0.0,15.782714922005402,3.9262542284881943,0.0,0.0,0.2718283631757447,0.0,0.0,0.1301036328080233,0.0,0.0,0.0,0.0,5.229760211497934,0.0,0.0,3.8445408832407906,2.1638114764231533,0.0,0.0
6191,1.9918543397683353,0.0,0.9262992290300127,0.0034946127233346316,0.0,0.0,0.0,0.3955501553883155,1.0380599717591816,0.0,0.724686733693143,0.966414411885723,0.0,0.0,2.815455508491299,0.0,0.0,0.06623803820026153,0.1688110521010245,0.3592886297607717,0.0,0.0,0.13069739335008976,0.0,0.0,0.12621874756739623,1.0
6192,0.0,0.0,0.0,0.8462802989425491,0.0,0.772175874790903,0.0,0.44527635222185286,0.0,0.42345597986968864,0.0,0.0,0.027983753796930574,0.8121999658836284,0.35043950339534496,1.188719209216318,0.0,0.8673735491909768,0.0,0.24514588020403172,0.0,0.005539944921607397,0.0,0.3363063563345192,0.5075664530470227,0.0,0.0
6193,2.149764015608953,0.0,1.0943202874465623,0.0,0.0,0.230668892327294,0.0,0.0,1.052843089834938,0.0,0.0,0.0,0.0,0.0,2.9213196615299415,0.0,0.17550419686084004,0.5951685482510256,0.0,0.4549405799006525,0.02550170712591519,0.0,0.726769736553838,0.5878529223139876,0.3177784783580653,0.15201828014870641,1.0
6194,0.0,1.9928087212263084,3.488633333391023,2.545568507232403,0.3466069988218708,0.0,0.1065066440832517,0.0,0.0,0.0,0.3048529723431392,0.2844441824506872,1.3937691900841211,0.6938069736549926,0.0,0.0,0.0,0.0,0.09230080288342228,0.0,0.8577853354698465,0.7529562799618255,1.1478212339007279,0.0,0.0,0.0,6.0
6195,0.0,0.35627073654136054,0.0,0.0,0.0,0.0,0.0,0.0,0.3476863130409559,0.0,0.7440603994654921,0.06628531936750996,1.8809281369376456,1.6571161096471048,0.0,0.7120072364767737,1.8424633670044175,0.32546675619420856,1.475012860628531,0.28989674668523796,0.23332090851664017,0.0,1.126254583092219,0.0,0.0,0.0,2.0
